"id";"v1_id";"address";"zip";"city_id";"province_id";"phone";"email";"lat";"lng";"active";"updated_at"
"1287";"408";"173 Hinchey Ave";"";"9";"3";"";"";"45.4071999";"-75.7306976";"n";""
"1288";"409";"2010 Trim Rd";"";"10";"3";"";"";"45.4705009";"-75.4542999";"n";""
"1289";"410";"49 Raglan S";"";"58";"3";"";"";"45.4747009";"-76.6875992";"n";""
"1290";"411";"2 Pembroke St ( Highway 17 )";"";"59";"3";"";"";"45.6258011";"-76.8768005";"n";""
"1291";"412";"600 Terry Fox Drive";"K2L 4B6";"9";"4";"(123) 456-7890";"example@example.com";"45.2997054";"-75.9048498";"n";""
"1292";"413";"1970 Trim Rd";"";"10";"3";"";"";"45.4715004";"-75.4549026";"n";""
"1293";"414";"8200, boul tashereau";"";"52";"4";"";"";"45.4491997";"-73.4697037";"n";""
"1294";"415";"2550, boul Lapini�re";"J4Z 2M2";"52";"4";"(450) 678-9322";"no@no.ca";"45.4682999";"-73.4625015";"n";""
"1295";"416";"245 Laurier Ave";"";"9";"3";"";"";"45.4194984";"-75.6968994";"n";""
"1296";"417";"7763, boul Newman";"";"60";"4";"";"";"45.4375992";"-73.6242981";"n";""
"1297";"0";"272 boul Sir-Wilfrid-Laurier";"";"61";"4";"";"";"45.5620003";"-73.1904984";"n";""
"1298";"419";"2038, rue Lapierre";"";"60";"4";"";"";"45.4367981";"-73.6149979";"n";""
"1299";"421";"3753, rue Ontario E";"";"20";"4";"";"";"45.5467987";"-73.5439987";"n";""
"1300";"422";"2685, avenue Van Horne";"";"20";"4";"";"";"45.5088005";"-73.6248016";"n";""
"1301";"423";"1040, boulevard des Laurentides";"";"57";"4";"";"";"45.5747986";"-73.697403";"n";""
"1302";"424";"";"";"11";"3";"";"";"45.4215012";"-75.697197";"n";""
"1303";"425";"267 Greenbank Rd";"";"9";"3";"";"";"45.3238983";"-75.7779007";"n";""
"1304";"426";"9-4055 Carling Ave ";"";"4";"3";"";"";"45.3381004";"-75.9076996";"n";""
"1305";"427";"173, rue Saint Hubert";"";"57";"4";"";"";"45.5643005";"-73.6835022";"n";""
"1306";"428";"4319, rue St-Denis";"";"20";"4";"";"";"45.5228004";"-73.5798035";"n";""
"1307";"429";"3751, rue Saint Urbain";"";"20";"4";"";"";"45.5139008";"-73.5762024";"n";""
"1308";"0";"470, boul Harwood";"";"74";"4";"";"";"45.3788986";"-74.0205002";"n";""
"1309";"431";"8200, boulevard Taschereau";"";"52";"4";"";"";"45.4491997";"-73.4697037";"n";""
"1310";"432";"161, rue Ontario Est";"";"20";"4";"";"";"45.5130997";"-73.5662994";"n";""
"1311";"433";"2673, c�te Saint Charles local 204";"";"62";"4";"";"";"45.4362984";"-74.1733017";"n";""
"1312";"434";"48, boul de la Cit�-des-Jeunes";"";"20";"4";"";"";"45.4152985";"-74.0220032";"n";""
"1313";"436";"2157, boul des Laurentides";"";"57";"4";"";"";"45.6105995";"-73.7361984";"n";""
"1314";"438";"30 Byward Market";"";"9";"3";"";"";"45.4277";"-75.6930008";"n";""
"1315";"439";"132 Bank St";"";"9";"3";"";"";"45.4193001";"-75.6996994";"n";""
"1316";"441";"4025 Innes Rd";"K2L 4B6";"4";"3";"(123) 456-7890";"s@example.com";"45.4558983";"-75.5062027";"n";""
"1317";"442";"1574 Walkley Rd";"";"9";"3";"";"";"45.3765984";"-75.6479034";"n";""
"1318";"443";"527 Bronson Ave";"";"9";"3";"";"";"45.4059982";"-75.7025986";"n";""
"1319";"447";"1828 ave du Mont-Royal E";"";"20";"4";"";"";"45.5331993";"-73.5742035";"n";""
"1320";"448";"2895 Bank St";"";"9";"3";"";"";"45.3608017";"-75.6569977";"n";""
"1321";"449";"773 Bank St";"";"9";"3";"";"";"45.4037018";"-75.6886978";"n";""
"1322";"450";"355 Montreal Rd";"";"9";"3";"";"";"45.4387016";"-75.6552963";"n";""
"1323";"451";"1571 Bank St";"";"9";"3";"";"";"45.3796997";"-75.6673965";"n";""
"1324";"452";"2946 Baseline Rd";"";"9";"3";"";"";"45.3356018";"-75.8001022";"n";""
"1325";"453";"1990 Russell Rd";"";"9";"3";"";"";"45.4007988";"-75.6240997";"n";""
"1326";"0";"3915 Champlain Rd";"";"35";"3";"";"";"45.4315987";"-75.1561966";"n";""
"1327";"455";"5195, boul Saint-Laurent";"";"20";"4";"";"";"45.5237999";"-73.5944977";"n";""
"1328";"457";"2143 Danforth Ave";"";"12";"3";"";"";"43.6860008";"-79.3113022";"n";""
"1329";"458";"2549 Yonge St";"";"12";"3";"";"";"43.7132988";"-79.3995972";"n";""
"1330";"0";"937 Danforth Ave";"";"12";"3";"";"";"43.6800995";"-79.3379974";"n";""
"1331";"460";"408 Dalhousie Street";"";"9";"3";"";"";"45.4264984";"-75.6893997";"n";""
"1332";"0";"2006 Robertson Rd";"";"9";"3";"";"";"45.3238983";"-75.8271027";"n";""
"1333";"462";"4216, boul Saint-Laurent";"";"20";"4";"";"";"45.5180016";"-73.5817032";"n";""
"1334";"463";"4403, boul St-Laurent";"";"20";"4";"";"";"45.5195999";"-73.5848999";"n";""
"1335";"464";"2754 Danforth Street";"";"12";"3";"";"";"43.6531982";"-79.3832016";"n";""
"1336";"466";"1176 Danforth Ave";"K2L 4B6";"12";"3";"(072) 045-6789";"";"43.6814003";"-79.3328018";"n";""
"1337";"468";"1078 Danforth Ave";"";"12";"3";"";"";"43.6531982";"-79.3832016";"n";""
"1338";"469";"385 Yonge St";"";"12";"3";"";"";"43.6589012";"-79.381897";"n";""
"1339";"470";"872 Bloor St W";"";"12";"3";"";"";"43.6622009";"-79.4250031";"n";""
"1340";"471";"460 Bronson Ave";"";"9";"3";"";"";"45.4080009";"-75.7039032";"n";""
"1341";"0";"64 B Queen St E";"";"12";"3";"";"";"43.6531982";"-79.3755035";"n";""
"1342";"473";"6-461 Park Rd S";"";"63";"3";"";"";"43.8834991";"-78.8676987";"n";""
"1343";"0";"2789 Danforth Ave";"";"12";"3";"";"";"43.6893005";"-79.2963028";"n";""
"1344";"475";"7163, rue Saint-Hubert";"";"20";"4";"";"";"45.5407982";"-73.6134033";"n";""
"1345";"476";"429A Yonge St";"";"30";"3";"";"";"43.6604996";"-79.3826981";"n";""
"1346";"477";"915 Watters Rd";"";"9";"3";"";"";"45.4840012";"-75.473999";"n";""
"1347";"483";"5303 Canotek Rd";"";"9";"3";"";"";"45.4524002";"-75.5892029";"n";""
"1348";"484";"471 Cosburn Ave";"";"12";"3";"";"";"43.6531982";"-79.3832016";"n";""
"1349";"485";"460 Bronson Ave";"";"9";"3";"";"";"45.4080009";"-75.7039032";"n";""
"1350";"486";"9715 118 Ave";"";"40";"11";"";"";"53.5703011";"-113.4929962";"n";""
"1351";"487";"7610, rue Saint-Hubert";"";"20";"4";"";"";"45.5087013";"-73.5540009";"n";""
"1352";"488";"637 Somerset St W";"";"9";"3";"";"";"45.4119987";"-75.7049026";"n";""
"1353";"489";"1663 Cyrville Rd";"";"9";"3";"";"";"45.4179001";"-75.6081009";"n";""
"1354";"490";"1682 Cyrville Rd";"";"9";"3";"";"";"45.4175987";"-75.6075974";"n";""
"1355";"492";"1605, rue Dollard";"";"60";"4";"";"";"45.4280014";"-73.629303";"n";""
"1356";"493";"80 A Dundas St E";"";"12";"3";"";"";"43.6563988";"-79.3779984";"n";""
"1357";"0";"5751 Av de Monkland";"";"20";"4";"";"";"45.4738998";"-73.6246033";"n";""
"1358";"0";"898 College St";"";"12";"3";"";"";"43.6539001";"-79.4255981";"n";""
"1359";"496";"";"";"20";"4";"";"";"45.5087013";"-73.5540009";"n";""
"1360";"497";"930 King St W";"";"12";"3";"";"";"43.6422997";"-79.4112015";"n";""
"1361";"498";"423 Queen Street West";"";"12";"3";"";"";"43.6487999";"-79.3952026";"n";""
"1362";"499";"746 Queen St W";"";"12";"3";"";"";"43.6459999";"-79.4101028";"n";""
"1363";"500";"641 Somerset St W";"";"9";"3";"";"";"45.4118996";"-75.7050018";"n";""
"1364";"0";"600 Terry Fox Drive";"K2L 4B6";"9";"3";"(123) 456-7890";"e@example.com";"45.2997054";"-75.9048498";"n";""
"1365";"502";"195 Kent St";"";"9";"3";"";"";"45.4174995";"-75.7008972";"n";""
"1366";"504";"2194 Robertson Rd";"";"9";"3";"";"";"45.3188019";"-75.8402023";"n";""
"1367";"505";"267 Bay St";"";"9";"3";"";"";"45.4150009";"-75.7037964";"n";""
"1368";"506";"1300 Bank St";"";"9";"3";"";"";"45.3902016";"-75.6793976";"n";""
"1369";"507";"600 Terry Fox Drive";"K2L 4B6";"9";"3";"(123) 456-7890";"e@e.com";"45.2997054";"-75.9048498";"n";""
"1370";"508";"4944 Dundas St W";"";"69";"3";"";"";"43.6483002";"-79.5294037";"n";""
"1371";"509";"354 Rideau St";"";"9";"3";"";"";"45.4295006";"-75.6836014";"n";""
"1372";"510";"2525, rue Provost";"";"36";"4";"";"";"45.4417992";"-73.6867981";"n";""
"1373";"511";"886 ch de Chambly";"";"44";"4";"";"";"45.5354004";"-73.4963989";"n";""
"1374";"512";"5516 Osgoode Main S";"";"64";"3";"";"";"45.1515999";"-75.5940018";"n";""
"1375";"513";"506 Main St W";"";"27";"3";"";"";"45.0929985";"-75.3541031";"n";""
"1376";"514";"33, rue Gamelin";"";"21";"4";"";"";"45.4328003";"-75.7333984";"n";""
"1377";"515";"654 Spadina Ave";"";"12";"3";"";"";"43.6633987";"-79.4023972";"n";""
"1378";"516";"571 College St";"";"12";"3";"";"";"43.6553001";"-79.4129028";"n";""
"1379";"517";"692 Yonge St";"";"12";"3";"";"";"43.6677017";"-79.3859024";"n";""
"1380";"0";"1950, ch du Fer � Cheval";"";"65";"4";"";"";"45.5752983";"-73.3279037";"n";""
"1381";"519";"50, rue Rachel E";"";"20";"4";"";"";"45.5185013";"-73.5811996";"n";""
"1382";"0";"1820, ch de Chambly";"";"44";"4";"";"";"45.5298004";"-73.4824982";"n";""
"1383";"521";"5164 Dundas St W";"";"69";"3";"";"";"43.6430016";"-79.5342026";"n";""
"1384";"523";"2778, boul Jacques Cartier";"";"44";"4";"";"";"45.5657997";"-73.4502029";"n";""
"1385";"524";"6250, boul Cousineau";"";"53";"4";"";"";"45.4939995";"-73.4065018";"n";""
"1386";"525";"5250, rue Jarry E";"";"20";"4";"";"";"45.5830002";"-73.5921021";"n";""
"1387";"527";"5836, ch de Chambly";"";"53";"4";"";"";"45.4996986";"-73.4100037";"n";""
"1388";"528";"4905 Boulevard Lapiniere 1700";"";"52";"4";"";"";"45.4497986";"-73.4339981";"n";""
"1389";"529";"123 fake st";"";"9";"3";"";"";"45.4215012";"-75.697197";"n";""
"1390";"530";"37, route 132";"";"49";"4";"";"";"45.3874016";"-73.5692978";"n";""
"1391";"531";"5560 boul Grande All�e";"";"53";"4";"";"";"45.4757996";"-73.444397";"n";""
"1392";"532";"125 Preston St";"";"9";"3";"";"";"45.4081001";"-75.7137985";"n";""
"1393";"533";"1001 Queen Elizabeth Dr";"";"9";"3";"";"";"45.3963013";"-75.7057037";"n";""
"1394";"534";"1421, ch Gascon";"";"43";"4";"";"";"45.7098999";"-73.6521988";"n";""
"1395";"535";"11 Windsor Dr";"";"66";"3";"";"";"44.6029015";"-75.7022018";"n";""
"1396";"537";"4413 17 Ave SE ";"";"68";"11";"";"";"51.0377998";"-113.9700012";"n";""
"1397";"538";"2-4602 17 Ave SE";"";"68";"11";"";"";"51.0133018";"-114.1029968";"n";""
"1398";"539";"1A-5268 Marlborough Dr NE";"";"68";"11";"";"";"51.0601006";"-113.9589996";"n";""
"1399";"540";"2641, rue Masson";"";"20";"4";"";"";"45.5457001";"-73.5764008";"n";""
"1400";"541";"6078, ch de Chambly";"";"53";"4";"";"";"45.4980011";"-73.405899";"n";""
"1401";"542";"4931, rue Beaubien E";"";"20";"4";"";"";"45.5708008";"-73.5727005";"n";""
"1402";"543";"4260, rue Beaubien E";"";"20";"4";"";"";"45.5639992";"-73.5783005";"n";""
"1403";"544";"5320 8 Ave SE";"";"68";"11";"";"";"51.0452003";"-113.9570007";"n";""
"1404";"0";"214, boul Churchill";"";"48";"4";"";"";"45.493";"-73.4854965";"n";""
"1405";"546";"8265, boul Taschereau";"";"52";"4";"";"";"45.4463997";"-73.4702988";"n";""
"1406";"547";"1356 Clyde Ave";"";"9";"3";"";"";"45.3632011";"-75.7408981";"n";""
"1407";"548";"2900 Woodroffe Ave";"";"9";"3";"";"";"45.2924004";"-75.7281036";"n";""
"1408";"549";"3780 Fallowfield Rd";"";"9";"3";"";"";"45.2869987";"-75.7591019";"n";""
"1409";"550";"1022 Pleasant Park Rd";"";"9";"3";"";"";"45.3955002";"-75.6220016";"n";""
"1410";"0";"1577 Alta Vista Dr";"";"9";"3";"";"";"45.408699";"-75.6580963";"n";""
"1411";"552";"3018 St Joseph Blvd";"";"9";"3";"";"";"45.476799";"-75.5139008";"n";""
"1412";"553";"223 Laurier Ave E";"";"9";"3";"";"";"45.4258003";"-75.6817017";"n";""
"1413";"554";"589 Bank St";"";"9";"3";"";"";"45.4077988";"-75.6910019";"n";""
"1414";"557";"120, rue Grande-�le";"";"71";"4";"";"";"45.2647018";"-74.1334991";"n";""
"1415";"558";"835, boul Yvon L'Heureux";"";"70";"4";"";"";"45.5806007";"-73.2145996";"n";""
"1416";"0";"1165, boul Monseigneur Langlois";"";"71";"4";"";"";"45.2699013";"-74.1362991";"n";""
"1417";"560";"425 McArthur Avenue";"";"9";"3";"";"";"45.4323006";"-75.6468964";"n";""
"1418";"562";"654 Montreal Rd";"";"9";"3";"";"";"45.4430008";"-75.6408997";"n";""
"1419";"563";"2108 Montreal Rd";"";"9";"3";"";"";"45.448101";"-75.5923004";"n";""
"1420";"564";"239, boul St Luc";"";"47";"4";"";"";"45.351799";"-73.2931976";"n";""
"1421";"565";"501, boul du S�minaire N";"";"47";"4";"";"";"45.3279991";"-73.2830963";"n";""
"1422";"566";"1900 Innes Rd";"";"9";"3";"";"";"45.4179993";"-75.5960999";"n";""
"1423";"0";"5524 Manotick Main St";"";"9";"3";"";"";"45.2260017";"-75.6855011";"n";""
"1424";"569";"1319 Shillington Ave";"";"9";"3";"";"";"45.3792";"-75.7321014";"n";""
"1425";"0";"344, Mont�e du Comt�";"";"73";"4";"";"";"45.2654991";"-74.2197037";"n";""
"1426";"572";"1227 Kilborn Ave";"";"9";"3";"";"";"45.3857002";"-75.6707001";"n";""
"1427";"573";"2701 St Joseph Blvd";"";"9";"3";"";"";"45.4720993";"-75.5230026";"n";""
"1428";"575";"2641, rue Masson";"";"20";"4";"";"";"45.5457001";"-73.5764008";"n";""
"1429";"576";"4303 17 Ave SE";"";"68";"11";"";"";"51.0377998";"-113.9729996";"n";""
"1430";"577";"7-5147 20 Ave SE";"";"68";"11";"";"";"51.0112991";"-114.1090012";"n";""
"1431";"578";"279, boul Jacques-Cartier";"";"85";"4";"";"";"45.5960999";"-73.4425964";"n";""
"1432";"579";"247-C, boul D'Anjou";"";"76";"4";"";"";"45.3594017";"-73.7235031";"n";""
"1433";"580";"77, boul St-Jean-Baptiste";"";"76";"4";"";"";"45.3624992";"-73.7136002";"n";""
"1434";"581";"2835 - 37 St SW";"";"68";"11";"";"";"51.0289993";"-114.1409988";"n";""
"1435";"582";"356 Preston St";"";"9";"3";"";"";"45.4017982";"-75.7102966";"n";""
"1436";"583";"2139 33 Ave SW";"";"68";"11";"";"";"51.0239983";"-114.1119995";"n";""
"1437";"584";"1101 14th St SW";"";"68";"11";"";"";"51.0430984";"-114.0950012";"n";""
"1438";"585";"72, rue St-Jean-Baptiste unit 123";"";"76";"4";"";"";"45.361599";"-73.713501";"n";""
"1439";"586";"5611, av de Monkland";"";"20";"4";"";"";"45.4754982";"-73.6229019";"n";""
"1440";"587";"2480, ch de Chambly";"";"44";"4";"";"";"45.5242996";"-73.4694977";"n";""
"1441";"588";"3838, boul Taschereau";"";"53";"4";"";"";"45.4872017";"-73.4700012";"n";""
"1442";"0";"1753�Avenue�Rd";"";"30";"3";"";"";"43.7294006";"-79.4181976";"n";""
"1443";"0";"436 14 St NW";"";"68";"11";"";"";"51.0564003";"-114.0940018";"n";""
"1444";"591";"4715 17 Ave SE";"";"68";"11";"";"";"51.0377998";"-113.9660034";"n";""
"1445";"592";"86 Murray St";"";"9";"3";"";"";"45.4296989";"-75.6936035";"n";""
"1446";"593";"3722 Innes Rd";"";"10";"3";"";"";"45.4505005";"-75.517601";"n";""
"1447";"594";"1-1 Roydon Place ";"";"17";"3";"";"";"45.3381996";"-75.7256012";"n";""
"1448";"595";"1434 17 Ave SW";"";"68";"11";"";"";"51.0377998";"-114.0950012";"n";""
"1449";"596";"643 Shawcliffe Gate SW";"";"68";"11";"";"";"50.9113998";"-114.0759964";"n";""
"1450";"597";"643 Shawcliffe Gate SW";"";"68";"11";"";"";"50.9113998";"-114.0759964";"n";""
"1451";"599";"1405 11 St SW";"";"68";"11";"";"";"51.0404015";"-114.0889969";"n";""
"1452";"600";"4000 Bridle Path Dr";"K1T 1Z5";"9";"3";"(613) 680-8484";"CALLAMER@GMAIL.COM";"45.3488007";"-75.6460037";"n";""
"1453";"601";"5630, Grande All�e";"";"53";"4";"";"";"45.4746017";"-73.4428024";"n";""
"1454";"602";"13201, rue Sherbrooke E";"";"20";"4";"";"";"45.6585007";"-73.5089035";"n";""
"1455";"603";"3023 Cedarview Rd";"";"9";"3";"";"";"45.2659988";"-75.7714005";"n";""
"1456";"0";"223, boul Cartier";"";"70";"4";"";"";"45.5535011";"-73.2152023";"n";""
"1457";"606";"213 Hunter St W";"";"78";"3";"";"";"44.3056984";"-78.3225021";"n";""
"1458";"607";"437 Sunnyside Ave";"";"9";"3";"";"";"45.3903999";"-75.6929016";"n";""
"1459";"608";"511 E Genessee St";"";"0";"0";"";"";"0.0";"0.0";"n";""
"1460";"609";"415 George St N";"";"78";"3";"";"";"44.3063011";"-78.3200989";"n";""
"1461";"611";"437 George St";"";"78";"3";"";"";"44.3070984";"-78.3201981";"n";""
"1462";"612";"527 Bronson Ave";"";"9";"3";"";"";"45.4059982";"-75.7025986";"n";""
"1463";"0";"1574 Walkley Rd";"";"9";"3";"";"";"45.3765984";"-75.6479034";"n";""
"1464";"614";"200 Deschamps Ave";"";"9";"3";"";"";"45.4367981";"-75.6644974";"n";""
"1465";"615";"180 Preston St";"";"9";"3";"";"";"45.4062996";"-75.7129974";"n";""
"1466";"616";"55 Byward Market Square";"";"9";"3";"";"";"45.4269981";"-75.6921997";"n";""
"1467";"618";"365 Westwood Dr";"";"79";"3";"";"";"43.9599991";"-78.1885986";"n";""
"1468";"620";"4000 Bridle Path Dr";"";"9";"3";"";"";"45.3488007";"-75.6460037";"n";""
"1469";"623";"33, rue de Valcourt, unit� 30";"";"21";"4";"";"";"45.4765015";"-75.7013016";"n";""
"1470";"624";"1741 Cyrville Rd";"";"9";"3";"";"";"45.4168015";"-75.6026993";"n";""
"1471";"626";"150 Queen St";"";"80";"3";"";"";"44.4290009";"-78.2673035";"n";""
"1472";"627";"512 George St";"";"78";"3";"";"";"44.2891998";"-78.3172989";"n";""
"1473";"628";"476 Brant St";"";"82";"3";"";"";"43.3270988";"-79.7998962";"n";""
"1474";"629";"3848 Innes Rd";"";"9";"3";"";"";"45.4514008";"-75.5152969";"n";""
"1475";"630";"6075, ch de Chambly";"";"53";"4";"";"";"45.4981995";"-73.4064026";"n";""
"1476";"631";"113 Peter St";"";"81";"3";"";"";"43.9500008";"-78.2830963";"n";""
"1477";"633";"253 West St N";"";"83";"3";"";"";"44.6170006";"-79.4269028";"n";""
"1478";"635";"98 Dunlop St E";"";"84";"3";"";"";"44.3894005";"-79.6865997";"n";""
"1479";"636";"16 Dunlop St E";"";"84";"3";"";"";"44.3893013";"-79.6894989";"n";""
"1480";"637";"276 Memorial Ave";"";"83";"3";"";"";"44.5964012";"-79.424202";"n";""
"1481";"638";"503 17 Ave SW";"";"68";"11";"";"";"50.9113998";"-114.0759964";"n";""
"1482";"639";"2695 Marsdale Rd";"";"78";"3";"";"";"44.2966003";"-78.3003998";"n";""
"1483";"0";"5-3780 Fallowfield Rd ";"";"9";"3";"";"";"45.2869987";"-75.7591019";"n";""
"1484";"0";"40 prom du portage";"";"21";"4";"";"";"45.4249992";"-75.7198029";"n";""
"1485";"0";"79 Montreal Rd";"";"9";"3";"";"";"45.4338989";"-75.6673965";"n";""
"1486";"645";"1380 Clyde Ave, Unit B";"";"9";"3";"";"";"45.3596001";"-75.7393036";"n";""
"1487";"0";"1750 Innes Rd";"";"9";"3";"";"";"45.4164009";"-75.6006012";"n";""
"1488";"649";"2177 Ogilvie Rd";"";"9";"3";"";"";"45.4448013";"-75.594902";"n";""
"1489";"650";"Elgin street";"";"9";"3";"";"";"45.4319";"-75.6100006";"n";""
"1490";"651";"62 Maple Ave";"";"84";"3";"";"";"44.3899002";"-79.6921005";"n";""
"1491";"652";"275 Bank St";"";"9";"3";"";"";"45.415699";"-75.6964035";"n";""
"1492";"0";"908 17 Ave SW";"";"68";"11";"";"";"51.0379982";"-114.0820007";"n";""
"1493";"656";"2138 St Joseph Blvd";"";"10";"3";"";"";"45.4667015";"-75.5345001";"n";""
"1494";"657";"1390 Prince of Wales Dr";"";"9";"3";"";"";"45.3693008";"-75.7033997";"n";""
"1495";"0";"300 Sparks St";"";"9";"3";"";"";"45.4193993";"-75.7045975";"n";""
"1496";"660";"58 Dunlop St E";"";"84";"3";"";"";"44.3893013";"-79.6869965";"n";""
"1497";"661";"19 Concession St";"";"86";"3";"";"";"44.2416992";"-76.4954987";"n";""
"1498";"662";"3175 Rutherford Rd, Unit G34";"";"87";"3";"";"";"43.8284988";"-79.5382004";"n";""
"1499";"663";"3175 Rutherford Rd, Unit 74";"";"87";"3";"";"";"43.8284988";"-79.5382004";"n";""
"1500";"664";"1775 Carling Ave";"";"0";"0";"";"";"0.0";"0.0";"n";""
"1501";"665";"185 Mackenzie Rd";"";"89";"24";"";"";"68.3566971";"-133.720993";"n";""
"1502";"666";"101 Main St";"";"88";"23";"";"";"60.7478981";"-135.1430054";"n";""
"1503";"668";"";"";"0";"0";"";"";"0.0";"0.0";"n";""
"1504";"669";"2006 Robertson Rd";"";"9";"3";"";"";"45.3238983";"-75.8271027";"n";""
"1505";"670";"411 McArthur Ave ";"";"9";"3";"";"";"45.4323006";"-75.6485977";"n";""
"1506";"0";"2920 Carling Ave";"";"9";"3";"";"";"45.3569984";"-75.8006973";"n";""
"1507";"672";"1896 Prince of Wales Dr";"";"9";"3";"";"";"45.3536987";"-75.7048035";"n";""
"1508";"673";"486 B Avenue de Buckingham";"";"93";"4";"";"";"45.5872002";"-75.4168015";"n";""
"1509";"683";"574, boul Saint-Joseph";"";"21";"4";"";"";"45.4499016";"-75.7359009";"n";""
"1510";"684";"1980 Ogilvie Rd";"";"9";"3";"";"";"45.4319";"-75.6100006";"n";""
"1511";"686";"40 Beech St";"K1S 4M8";"9";"3";"(613) 237-1641";"noemail@noemail.ca";"45.4011993";"-75.7073975";"n";""
"1512";"0";"1519 Merivale Rd";"";"9";"3";"";"";"45.3566017";"-75.7368011";"n";""
"1513";"688";"1060 Ogilvie Rd";"";"9";"3";"";"";"45.4247017";"-75.6352997";"n";""
"1514";"692";"169 York St ";"";"9";"3";"";"";"45.4300003";"-75.6892014";"n";""
"1515";"694";"3-701 Eagleson Rd";"";"4";"3";"";"";"45.287899";"-75.8677979";"n";""
"1516";"695";"730 Bank St";"K1S 2G3";"9";"3";"(613) 563-4411";"no@no.ca";"45.4040985";"-75.6891022";"n";""
"1517";"696";"1525 Banks Street";"";"9";"3";"";"";"45.3809013";"-75.6688004";"n";""
"1518";"697";"775 Bank St";"";"9";"3";"";"";"45.4035988";"-75.6885986";"n";""
"1519";"698";"2950 Bank Street";"";"9";"3";"";"";"45.3462982";"-75.6260986";"n";""
"1520";"699";"622 Montreal Rd";"";"9";"3";"";"";"45.4424019";"-75.6417007";"n";""
"1521";"0";"1463 Merivale Rd";"";"9";"3";"";"";"45.3605995";"-75.7330017";"n";""
"1522";"701";"2491 St-Joseph Blvd";"";"10";"3";"";"";"45.4700012";"-75.527298";"n";""
"1523";"703";"1797, rte du Carrefour";"";"90";"4";"";"";"45.5932999";"-75.6173019";"n";""
"1524";"0";"250 Centrum Blvd";"";"10";"3";"";"";"45.4803009";"-75.5106964";"n";""
"1525";"705";"3777 Strandherd Dr";"";"9";"3";"";"";"45.2681007";"-75.7494965";"n";""
"1526";"706";"57 chemin de la grande-cote";"";"91";"4";"";"";"45.6188011";"-73.8135986";"n";""
"1527";"707";"1433 Woodroffe Ave";"";"9";"3";"";"";"45.3422012";"-75.7555008";"n";""
"1528";"708";"1-1234 Merivale Road";"";"9";"3";"";"";"45.3707008";"-75.7332993";"n";""
"1529";"709";"202 Bank St";"";"9";"3";"";"";"45.4174995";"-75.6984024";"n";""
"1530";"0";"824  Mountain Rd";"";"92";"6";"";"";"46.0758018";"-64.8042984";"n";""
"1531";"711";"427 Mcarthur Ave";"K1K 1G5";"9";"3";"(613) 852-6693";"noemail@noemail.com";"45.4215012";"-75.697197";"n";""
"1532";"712";"800 Hunt Club Road";"";"9";"3";"";"";"45.3443985";"-75.6663971";"n";""
"1533";"713";"1947 Bank Street";"";"9";"3";"";"";"45.3670006";"-75.6611023";"n";""
"1534";"714";"700 March Rd";"";"9";"3";"";"";"45.3497009";"-75.9248962";"n";""
"1535";"715";"5507 Hazeldean Rd";"";"9";"3";"";"";"45.2896996";"-75.9024963";"n";""
"1536";"716";"261 Centrepointe drive";"K2G 6E8";"9";"3";"(613) 226-3888";"noemail@noemail.ca";"45.3391991";"-75.7713013";"n";""
"1537";"0";" 2525 Carling Ave";"";"9";"3";"";"";"45.3648987";"-75.7861023";"n";""
"1538";"718";"2564 St. Joseph Blvd";"";"10";"3";"";"";"45.4705009";"-75.5251007";"n";""
"1539";"719";"2564 St Joseph Boulevard";"";"10";"3";"";"";"45.4705009";"-75.5251007";"n";""
"1540";"721";"81 Richmond Rd";"";"9";"3";"";"";"45.3969002";"-75.7434006";"n";""
"1541";"722";"1105 Cobden Road";"";"9";"3";"";"";"45.3521996";"-75.7779007";"n";""
"1542";"724";"222 Hunt Club Road";"";"9";"3";"";"";"45.3348999";"-75.6920013";"n";""
"1543";"726";"1577 Laperriere";"";"9";"3";"";"";"45.3767014";"-75.745697";"n";""
"1544";"727";"4312 Innes Road";"";"10";"3";"";"";"45.4589996";"-75.4934006";"n";""
"1545";"728";"874 Clyde ave";"";"9";"3";"";"";"45.3764992";"-75.7485962";"n";""
"1546";"729";"25 Tapiola Cres";"";"9";"3";"";"";"45.3639984";"-75.6465988";"n";""
"1547";"730";"1463 Lasalle Blvd";"";"94";"3";"";"";"46.5215988";"-80.9427032";"n";""
"1548";"732";"1856, Rue Sherbrooke";"";"95";"4";"";"";"45.2784996";"-72.1278992";"n";""
"1549";"733";"600 Terry Fox Drive";"K2L 4B6";"9";"3";"(123) 456-7890";"e@e.com";"45.2997054";"-75.9048498";"n";""
"1550";"734";"1 Tartan drive";"";"9";"3";"";"";"45.2699013";"-75.7539978";"n";""
"1551";"735";"4055 Carling";"";"4";"3";"";"";"45.3380013";"-75.9076004";"n";""
"1552";"736";"1739 Walkley Rd";"";"9";"3";"";"";"45.3779984";"-75.6449966";"n";""
"1553";"0";"1202 Bank Street";"";"9";"3";"";"";"45.3918991";"-75.6815033";"n";""
"1554";"738";"291 Queen Mary St";"";"9";"3";"";"";"45.4252014";"-75.6521988";"n";""
"1555";"739";"327 St Laurent Blvd";"";"9";"3";"";"";"45.4500008";"-75.6516037";"n";""
"1556";"746";"1846 Carling Av";"";"9";"3";"";"";"45.3762016";"-75.7566986";"n";""
